id,avibase id,rank,common_name,order,family,subfamily,genus,Species_Avonet,Species_BirdTree,Species_BirdLife,Species,annotation,status_hawaiian,status_introduced,status_nonbreeding,status_misplaced,Species_Iridescence,Body_Feathers,Body_Male,Body_Female,Flight_Feathers,Flight_Male,Flight_Female,NonFlight_Feathers,NonFlight_Male,NonFlight_Female,Dorsal_Feathers,Dorsal_Male,Dorsal_Female,Breeding_Plumage,Male_Iridescence,Male_Plumage,Male_Hue,Male_Head,Male_Neck_Throat,Male_Breast_Underparts,Male_Back_Upperparts,Male_Wings,Male_Rump,Male_Tail,Male_Text,Male_ID,Female_Iridescence,Female_Plumage,Female_Hue,Female_Head,Female_Neck_Throat,Female_Breast_Underparts,Female_Back_Upperparts,Female_Wings,Female_Rump,Female_Tail,Female_Text,Female_ID,Notes,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
342,4880DC5532DFCFA4,species,Virginia Rail,Gruiformes,Rallidae,,Rallus,Rallus limicola,Rallus limicola,Rallus limicola,Rallus limicola,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,37.8,24.9,2.9,5.4,32.4,101,26.8,74.2,26.5,38.6,84.1,Dunning,NA,NO,NA,NA,Wetland,1,3,Carnivore,Aquatic predator,Terrestrial,-17.32,55.34,43.23,-100.95,5650094.92
348,2CC21529B5674AEB,species,Sora,Gruiformes,Rallidae,,Porzana,Porzana carolina,Porzana carolina,Porzana carolina,Porzana carolina,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20.4,10.1,3,5.7,30.1,102.5,34.8,69.5,33.4,50.8,74.8,Dunning,NA,NO,NA,NA,Wetland,1,3,Omnivore,Omnivore,Terrestrial,30.64,65.84,48.73,-101.49,9780642.26
357,3EF081A8ED429A45,species,Common Gallinule,Gruiformes,Rallidae,,Gallinula,Gallinula galeata,Gallinula chloropus,Gallinula galeata,Gallinula galeata,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"definitive basic, definitive alterante",bronze,0,0,0,1,1,0,0,"""Definitive Basic Plumage. In G. galeata cachinnans, Definitive Basic plumage similar to Definitive Alternate plumage, except feathers of posterior underparts “broadly edged and tipped with white” (Oberholser 1974: 304), and in G. chloropus chloropus these margins average broader in females than in males, and in worn plumage white feather-tips on underparts reduced and upperparts with reduced bronzy tinge, appearing more dark grayish (Cramp and Simmons 1980a).""Definitive Alternate Plumage.In G. galeata cachinnans, head (except bare frontal shield) and neck Blackish Neutral Gray (82); back, breast, and remaining underparts similar in color but slightly paler, appearing Dark Neutral Gray (83), except feathers on center of belly appear whitish due to white feather-tips, feathers of uppermost sides and flanks with white streak along shaft of dorsal web, producing a white stripe along uppermost sides and flanks, central undertail coverts Blackish Neutral Gray, and lateral undertail coverts white. Lower back, rump, uppertail coverts, and inner upperwing coverts, Olive-Brown (28), with this color usually darker and more uniform on posterior upperparts and becoming slightly bronzy on wings and lower back. Outer upperwing coverts Dark Neutral Gray; alula and remiges dark brownish (Brownish Olive 29) except outer webs of alula-feathers and outermost primary edged white, and tips and margins of outer webs of primaries washed with Olive-Brown. Marginal coverts of leading edge of wing (carpal portion) also white. Rectrices Plumbeous (78) with slight gloss and with narrow, indistinct, slightly paler and more brownish bars. Under wing coverts Plumbeous or paler and margined with white; axillars dark Olive Gray (42; Forbush 1925, Ridgway and Friedmann 1941, Oberholser 1974). Sexes alike, except as noted under Definitive Basic plumage above",text,1,,"definitive basic, definitive alterante",bronze,0,0,0,1,1,0,0,"""Definitive Basic Plumage. In G. galeata cachinnans, Definitive Basic plumage similar to Definitive Alternate plumage, except feathers of posterior underparts “broadly edged and tipped with white” (Oberholser 1974: 304), and in G. chloropus chloropus these margins average broader in females than in males, and in worn plumage white feather-tips on underparts reduced and upperparts with reduced bronzy tinge, appearing more dark grayish (Cramp and Simmons 1980a).""Definitive Alternate Plumage.In G. galeata cachinnans, head (except bare frontal shield) and neck Blackish Neutral Gray (82); back, breast, and remaining underparts similar in color but slightly paler, appearing Dark Neutral Gray (83), except feathers on center of belly appear whitish due to white feather-tips, feathers of uppermost sides and flanks with white streak along shaft of dorsal web, producing a white stripe along uppermost sides and flanks, central undertail coverts Blackish Neutral Gray, and lateral undertail coverts white. Lower back, rump, uppertail coverts, and inner upperwing coverts, Olive-Brown (28), with this color usually darker and more uniform on posterior upperparts and becoming slightly bronzy on wings and lower back. Outer upperwing coverts Dark Neutral Gray; alula and remiges dark brownish (Brownish Olive 29) except outer webs of alula-feathers and outermost primary edged white, and tips and margins of outer webs of primaries washed with Olive-Brown. Marginal coverts of leading edge of wing (carpal portion) also white. Rectrices Plumbeous (78) with slight gloss and with narrow, indistinct, slightly paler and more brownish bars. Under wing coverts Plumbeous or paler and margined with white; axillars dark Olive Gray (42; Forbush 1925, Ridgway and Friedmann 1941, Oberholser 1974). Sexes alike, except as noted under Definitive Basic plumage above",text,31.4,15.8,5.4,9.8,51.1,176.1,57.9,120.5,32.4,74.9,339.63,DataFromSplit,NA,NO,NA,NA,Wetland,3,1,Omnivore,Omnivore,Terrestrial,-37.12,48.06,5.81,-71.22,13770097.15
359,5E3BDB159007F82F,species,Hawaiian Coot,Gruiformes,Rallidae,,Fulica,Fulica alai,Fulica alai,Fulica alai,Fulica alai,Monotypic.,H,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,29.2,14,5.5,9.9,53.1,174.5,70.8,103.7,40.6,46.5,459,Updated_literature,Dunning (2021),NO,NA,NA,Wetland,2,1,Herbivore,Herbivore aquatic,Aquatic,19.08,22.23,20.88,-157.2,1148.4
360,361EA10C79791B9F,species,American Coot,Gruiformes,Rallidae,,Fulica,Fulica americana,Fulica americana,Fulica americana,Fulica americana,,,,,,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,"green, blue",1,0,0,0,0,0,0,""" Definitive Alternate.cquired by a partial Definitive Prealternate (Prenuptial) molt. Coots wintering in Alabama show a Nov–Dec peak in molt of head-, neck-, back-, rump-, scapular-, and breast feathers; second lesser peak of head and neck molt in Feb (Mcknight and Hepp 1999). It could not be determined whether latter Feb peak represented an extension of Prebasic molt, onset of Prealternate molt, or individual replacement of worn feathers. In any case, molt not confined to time period surrounding breeding season, as claimed by Gullion (Gullion 1953b), who indicated that coots undergo only 1 complete molt /yr. By either suspending or completing molt prior to period of lowest winter temperatures and reduced food availability (Jan), wintering coots probably reduce any additional nutrient or energetic costs associated with molt, so that total protein costs can be met by simply satisfying daily energy requirements (Mcknight and Hepp 1999).Head blackish mouse gray or blackish neutral gray on upper half, sometimes with faint-green or blue gloss. Back, scapulars, and upperwing coverts light slate; rump and uppertail coverts between dark olive-gray and dark mouse gray. Tail chaetura black. Upper wing coverts and tertials light slate gray, often tinged olive. Primaries and secondaries dark sepia gray with slightly paler inner webs and outer webs tinged ash gray. Broad, white tips on secondaries, forming a white trailing edge; shafts of primaries dark hair brown. Wing-bend white on leading edge, with narrow white edges along outer webs of outer primaries and outermost alula-feather. Chin, cheeks, throat, and sides of neck fuscous black; sides and flanks deep mouse gray; middle of belly neutral gray; remainder of underparts dull brownish neutral gray, except middle undertail coverts black; and lateral undertail coverts white. Wing-lining deep mouse gray, with feathers tipped or mixed with white. From late spring through summer, tips of upperwing- and body feathers may fade to pale gray or off-white through wear.",text,1,1,"green, blue",1,0,0,0,0,0,0,""" Definitive Alternate.cquired by a partial Definitive Prealternate (Prenuptial) molt. Coots wintering in Alabama show a Nov–Dec peak in molt of head-, neck-, back-, rump-, scapular-, and breast feathers; second lesser peak of head and neck molt in Feb (Mcknight and Hepp 1999). It could not be determined whether latter Feb peak represented an extension of Prebasic molt, onset of Prealternate molt, or individual replacement of worn feathers. In any case, molt not confined to time period surrounding breeding season, as claimed by Gullion (Gullion 1953b), who indicated that coots undergo only 1 complete molt /yr. By either suspending or completing molt prior to period of lowest winter temperatures and reduced food availability (Jan), wintering coots probably reduce any additional nutrient or energetic costs associated with molt, so that total protein costs can be met by simply satisfying daily energy requirements (Mcknight and Hepp 1999).Head blackish mouse gray or blackish neutral gray on upper half, sometimes with faint-green or blue gloss. Back, scapulars, and upperwing coverts light slate; rump and uppertail coverts between dark olive-gray and dark mouse gray. Tail chaetura black. Upper wing coverts and tertials light slate gray, often tinged olive. Primaries and secondaries dark sepia gray with slightly paler inner webs and outer webs tinged ash gray. Broad, white tips on secondaries, forming a white trailing edge; shafts of primaries dark hair brown. Wing-bend white on leading edge, with narrow white edges along outer webs of outer primaries and outermost alula-feather. Chin, cheeks, throat, and sides of neck fuscous black; sides and flanks deep mouse gray; middle of belly neutral gray; remainder of underparts dull brownish neutral gray, except middle undertail coverts black; and lateral undertail coverts white. Wing-lining deep mouse gray, with feathers tipped or mixed with white. From late spring through summer, tips of upperwing- and body feathers may fade to pale gray or off-white through wear.",text,""" Definitive Alternate.cquired by a partial Definitive Prealternate (Prenuptial) molt. Coots wintering in Alabama show a Nov–Dec peak in molt of head-, neck-, back-, rump-, scapular-, and breast feathers; second lesser peak of head and neck molt in Feb (Mcknight and Hepp 1999). It could not be determined whether latter Feb peak represented an extension of Prebasic molt, onset of Prealternate molt, or individual replacement of worn feathers. In any case, molt not confined to time period surrounding breeding season, as claimed by Gullion (Gullion 1953b), who indicated that coots undergo only 1 complete molt /yr. By either suspending or completing molt prior to period of lowest winter temperatures and reduced food availability (Jan), wintering coots probably reduce any additional nutrient or energetic costs associated with molt, so that total protein costs can be met by simply satisfying daily energy requirements (Mcknight and Hepp 1999).Head blackish mouse gray or blackish neutral gray on upper half, sometimes with faint-green or blue gloss. Back, scapulars, and upperwing coverts light slate; rump and uppertail coverts between dark olive-gray and dark mouse gray. Tail chaetura black. Upper wing coverts and tertials light slate gray, often tinged olive. Primaries and secondaries dark sepia gray with slightly paler inner webs and outer webs tinged ash gray. Broad, white tips on secondaries, forming a white trailing edge; shafts of primaries dark hair brown. Wing-bend white on leading edge, with narrow white edges along outer webs of outer primaries and outermost alula-feather. Chin, cheeks, throat, and sides of neck fuscous black; sides and flanks deep mouse gray; middle of belly neutral gray; remainder of underparts dull brownish neutral gray, except middle undertail coverts black; and lateral undertail coverts white. Wing-lining deep mouse gray, with feathers tipped or mixed with white. From late spring through summer, tips of upperwing- and body feathers may fade to pale gray or off-white through wear.",37.3,14.8,5.9,10.7,54.8,183.1,65.8,115.7,36.3,50.6,636.74,Dunning,NA,NO,NA,NA,Wetland,3,2,Herbivore,Herbivore aquatic,Aquatic,4.77,62.69,42.59,-104.08,10934633.24
9871,72A4F8EBF168E80D,species,Purple Gallinule,Gruiformes,Rallidae,,Porphyrio,Porphyrio martinicus,Porphyrio martinica,Porphyrio martinicus,Porphyrio martinicus,Monotypic.,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"blue, purple, green",1,1,1,1,0,0,1,"""Medium-sized marsh hen; total adult length 27–36 cm, mass 208–288 g. In adult, head, neck, and most underparts glossy purple, with olive-green upperparts, white undertail coverts, red bill with yellow tip and blue-white frontal shield (at juncture of bill and forehead), and yellowish legs and feet. Toes long (middle toe and claw 7–8 cm). Sexes alike in plumage and overlap in size; female mass about 10% less than male (Hunter 1986)."" Definitive Alternate PlumageDefinitive Prealternate (Prenuptial) molt partial, probably involves smaller body feathers (Cramp and Simmons 1980a).Head, front, and sides of neck, and all underparts (except undertail coverts), mainly deep, glossy, bluish purple, becoming more blackish along base of bill and frontal shield, and dull blackish on lower belly, vent, and thighs. Under tail-coverts white. Hindneck, sides of back, and sides of breast pale blue, often washed green. Remainder of back, scapulars, rump through tail, inner greater and median upperwing coverts, and tertials, olive brown to olive green, but variable; back iridescent and sometimes more bluish, scapulars and rump sometimes brownish, upperwing coverts sometimes purer green, and tail toward iridescent olive-blue. Lesser upperwing coverts, outer median and greater wing coverts, outer webs of remiges and primary coverts, pale blue, with olive green wash on inner primaries (P1–P6 or P7), and near central median and greater wing coverts. Inner webs of remiges and primary coverts dark grayish brown. Axillaries and larger underwing coverts dark brown or gray brown, washed bronze or bluish, especially on outer webs, and larger underwing coverts sometimes narrowly tipped white. Smaller underwing coverts pale blue or blue green. Under surface of remiges and rectrices dull gray (Taylor 1998).",text,1,,"blue, purple, green",1,1,1,1,0,0,1,"""Medium-sized marsh hen; total adult length 27–36 cm, mass 208–288 g. In adult, head, neck, and most underparts glossy purple, with olive-green upperparts, white undertail coverts, red bill with yellow tip and blue-white frontal shield (at juncture of bill and forehead), and yellowish legs and feet. Toes long (middle toe and claw 7–8 cm). Sexes alike in plumage and overlap in size; female mass about 10% less than male (Hunter 1986)."" Definitive Alternate PlumageDefinitive Prealternate (Prenuptial) molt partial, probably involves smaller body feathers (Cramp and Simmons 1980a).Head, front, and sides of neck, and all underparts (except undertail coverts), mainly deep, glossy, bluish purple, becoming more blackish along base of bill and frontal shield, and dull blackish on lower belly, vent, and thighs. Under tail-coverts white. Hindneck, sides of back, and sides of breast pale blue, often washed green. Remainder of back, scapulars, rump through tail, inner greater and median upperwing coverts, and tertials, olive brown to olive green, but variable; back iridescent and sometimes more bluish, scapulars and rump sometimes brownish, upperwing coverts sometimes purer green, and tail toward iridescent olive-blue. Lesser upperwing coverts, outer median and greater wing coverts, outer webs of remiges and primary coverts, pale blue, with olive green wash on inner primaries (P1–P6 or P7), and near central median and greater wing coverts. Inner webs of remiges and primary coverts dark grayish brown. Axillaries and larger underwing coverts dark brown or gray brown, washed bronze or bluish, especially on outer webs, and larger underwing coverts sometimes narrowly tipped white. Smaller underwing coverts pale blue or blue green. Under surface of remiges and rectrices dull gray (Taylor 1998).",text,Species name listed as Porphyrio martinica in Birds of the World,30.6,17,6.3,12,56.2,174.4,47,127.6,26.9,72.8,235.06,Dunning,NA,NO,NA,NA,Wetland,2,1,Herbivore,Herbivore aquatic,Terrestrial,-35.62,34.48,-6.17,-62.47,16393196.71
333,2B100B36647125D7,species,Yellow Rail,Gruiformes,Rallidae,,Coturnicops,Coturnicops noveboracensis,Coturnicops noveboracensis,Coturnicops noveboracensis,Coturnicops noveboracensis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,15.3,7.4,2.3,4.9,23.6,86,22.4,63.6,26,33,60.9,Dunning,NA,NO,NA,NA,Wetland,2,3,Carnivore,Omnivore,Terrestrial,42.18,62.12,51.67,-93.62,3674188.27
350,B79D2D56258695C9,species,Yellow-breasted Crake,Gruiformes,Rallidae,,Hapalocrex,Laterallus flaviventer,Porzana flaviventer,#N/A,Hapalocrex flaviventer,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,16.9,9.3,2.2,4.2,22.5,66.2,17.5,48.8,26.4,28.5,24.92,Dunning,NA,NO,NA,NA,Wetland,1,2,Omnivore,Aquatic predator,Terrestrial,-34.98,23.19,-8.68,-62.91,2593534.55
335,E75C88E28F590DCA,species,Ruddy Crake,Gruiformes,Rallidae,,Laterallus,Laterallus ruber,Laterallus ruber,Laterallus ruber,Laterallus ruber,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20.6,10.5,3.2,5.5,33.4,81.5,11.3,70.2,13.8,34.2,44.4,Dunning,NA,NO,NA,NA,Wetland,2,1,Carnivore,Aquatic predator,Terrestrial,10.7,22.56,17.46,-91.34,557484.26
336,011EB942F2267D7B,species,White-throated Crake,Gruiformes,Rallidae,,Laterallus,Laterallus albigularis,Laterallus albigularis,Laterallus albigularis,Laterallus albigularis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,21.2,10,2.9,5.3,26.7,73.9,12,60.2,16.6,26.3,47.29,Dunning,NA,NO,NA,NA,Wetland,2,1,Omnivore,Omnivore,Terrestrial,-3.85,15.79,7.83,-78.9,484181.36
337,8ABC8268F1439C0B,species,Gray-breasted Crake,Gruiformes,Rallidae,,Laterallus,Laterallus exilis,Laterallus exilis,Laterallus exilis,Laterallus exilis,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,17.5,8.6,2.6,4.8,23.2,73.4,14.7,58.7,20,33.8,33.53,Dunning,NA,NO,NA,NA,Wetland,2,1,Carnivore,Aquatic predator,Terrestrial,-29.64,17.54,-7.05,-62.08,6585440.31
338,C5DF08E75E27B2B5,species,Black Rail,Gruiformes,Rallidae,,Laterallus,Laterallus jamaicensis,Laterallus jamaicensis,Laterallus jamaicensis,Laterallus jamaicensis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,15,6.8,1.8,3.5,20.9,65.3,14.1,51.3,21.5,28.8,32.56,Dunning,NA,NO,NA,NA,Wetland,2,1,Carnivore,Aquatic predator,Terrestrial,-41.87,41.1,-3.6,-69.34,926165.39
362,097FAA36037C0D0D,species,Sungrebe,Gruiformes,Heliornithidae,,Heliornis,Heliornis fulica,Heliornis fulica,Heliornis fulica,Heliornis fulica,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,32.4,16.3,4.4,6.9,21.6,141.5,51.3,90.4,36.2,81.8,132,Dunning,NA,NO,NA,NA,Wetland,2,1,Carnivore,Aquatic predator,Aquatic,-27.05,23.84,-4.37,-63.44,8812012.44
364,5D864313BEB5CCAA,species,Limpkin,Gruiformes,Aramidae,,Aramus,Aramus guarauna,Aramus guarauna,Aramus guarauna,Aramus guarauna,,,,,,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,definitive basic,"bronze, purple",0,0,0,0,1,0,1,"""The wings are broad and rounded with a wingspan of about 1 m. The plumage is uniform dark olive-brown, although paler on the face, chin, and throat, with slight bronze iridescence on the wings and especially the tail. Most feathers have triangular white markings, largest on the wings and back, giving birds a spotted appearance."" The Definitive Basic plumage is mostly dark olive-brown, darkest on hindneck, interscapulars, and lower back, with bronzy or purplish iridescence on wings and especially the tail. The ends of the primaries are darker than the wing coverts and the tail feathers are even darker brown. The lores, malar region, chin, and upper throat are dull white and unmarked or faintly streaked with brown. Most feathers, except the primaries and rectrices, have a wide white streak along the shaft that comes to point at end of feather. The overlapping of the larger feathers creates bold, bright-white triangles on the back, scapulars, and especially the wing coverts. Toward the neck, the triangles become much narrower and appear as streaks, giving a whitish cast to the neck and head. The white triangles on the wing coverts can be helpful in the field in tentatively identifying the sex of adults. Probably because adult males generally are larger than females, their wing-covert triangles seem wider, longer, and more prominent than do those of females. Long triangles on 1 or 2 of the outermost (largest) greater coverts are usually visible on males but are hidden on females (Bryan 1996b).",text,1,definitive basic,"bronze, purple",0,0,0,0,1,0,1,"""The wings are broad and rounded with a wingspan of about 1 m. The plumage is uniform dark olive-brown, although paler on the face, chin, and throat, with slight bronze iridescence on the wings and especially the tail. Most feathers have triangular white markings, largest on the wings and back, giving birds a spotted appearance."" The Definitive Basic plumage is mostly dark olive-brown, darkest on hindneck, interscapulars, and lower back, with bronzy or purplish iridescence on wings and especially the tail. The ends of the primaries are darker than the wing coverts and the tail feathers are even darker brown. The lores, malar region, chin, and upper throat are dull white and unmarked or faintly streaked with brown. Most feathers, except the primaries and rectrices, have a wide white streak along the shaft that comes to point at end of feather. The overlapping of the larger feathers creates bold, bright-white triangles on the back, scapulars, and especially the wing coverts. Toward the neck, the triangles become much narrower and appear as streaks, giving a whitish cast to the neck and head. The white triangles on the wing coverts can be helpful in the field in tentatively identifying the sex of adults. Probably because adult males generally are larger than females, their wing-covert triangles seem wider, longer, and more prominent than do those of females. Long triangles on 1 or 2 of the outermost (largest) greater coverts are usually visible on males but are hidden on females (Bryan 1996b).",text,Have SB check,130.4,84.9,8.8,13.4,84.6,241.2,24.4,196.6,11.1,225.8,1080,Dunning,NA,NO,NA,NA,Wetland,3,1,Carnivore,Aquatic predator,Terrestrial,-39.32,31.24,-10.49,-58.48,12182050.36
365,E196D6F9AB1DFF7E,species,Sandhill Crane,Gruiformes,Gruidae,Gruinae,Antigone,Antigone canadensis,Grus canadensis ,#N/A,Antigone canadensis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,122.9,67.4,10.2,15.9,216.2,477.8,210,270,43.8,175.4,4296.22,Dunning,NA,NO,NA,NA,Wetland,3,3,Omnivore,Omnivore,Terrestrial,21.44,75.64,60.34,-103.96,8593771.09
367,B87D744DCD48ECC9,species,Whooping Crane,Gruiformes,Gruidae,Gruinae,Grus,Grus americana,Grus americana,Grus americana,Grus americana,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,148.8,77.1,13.1,22,288.8,605.8,258.8,347,42.7,208.8,5825.99,Dunning,NA,NO,NA,NA,Wetland,3,3,Carnivore,Omnivore,Terrestrial,27.41,60.56,53.37,-107.66,6122.49
368,984EC0A015EE6B0A,species,Double-striped Thick-knee,Charadriiformes,Burhinidae,,Burhinus,Burhinus bistriatus,Burhinus bistriatus,Burhinus bistriatus,Burhinus bistriatus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,49.8,25.4,10.4,12.2,110.2,241.8,105.7,136.1,43.6,119.5,787,Dunning,NA,NO,NA,NA,Grassland,3,1,Carnivore,Invertivore,Terrestrial,-0.1,19.93,9.09,-70.7,787421.54
391,62DAF6CC29ADBF9A,species,Black-necked Stilt,Charadriiformes,Recurvirostridae,,Himantopus,NA,Himantopus mexicanus,#N/A,Himantopus mexicanus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
392,8EB0C1FABC1D725A,species,American Avocet,Charadriiformes,Recurvirostridae,,Recurvirostra,Recurvirostra americana,Recurvirostra americana,Recurvirostra americana,Recurvirostra americana,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,91.2,73.9,6.6,5.2,92,218.2,104.4,113.8,47.8,81.8,304.48,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Terrestrial,19.05,54.42,42.31,-107.39,2524844.1
388,981CE782575DD8E7,species,American Oystercatcher,Charadriiformes,Haematopodidae,,Haematopus,Haematopus palliatus,Haematopus palliatus,Haematopus palliatus,Haematopus palliatus,,,,,,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,definitive basic,"blue, green",1,1,1,0,0,0,0,"""Present primarily Oct-Sep in North American populations. Head, neck, and upper chest uniformly black with faint bluish green gloss; white streak immediately below lower eyelid; back, scapulars, rump, and anterior median uppertail coverts plain grayish brown or brownish gray (similar to colors 119A and 119B); median anterior uppertail coverts sometimes edged white; lateral and posterior uppertail coverts white, the latter rarely with a few dusky spots or blotches. Lower chest, belly, undertail coverts, axillars, and underwing coverts white, the underwing coverts sometimes tipped with brownish gray, and the carpometacarpal region (wrist) spotted dusky. Inner primaries (p1-p4, less frequently p5, p5-p6, or p5-p7) with basal white areas, usually 25 mm or more in length, on their shafts and outer webs. Tips of upperwing median coverts, all exposed portions of greater coverts, and secondaries immediately distal to tertials immaculate white. More distal secondaries deep brownish gray with white on inner webs and basal part and distal edges of outer webs. Primaries and primary coverts dull black. Tail deep brownish gray becoming darker (sometimes nearly black) distally and white basally, the demarcation between white and dark of rectrices distinct (illustrated by Pyle 2008). Upperpart feathers, wing coverts, tertials, and rectrices all uniform in wear (all Basic), not showing molt limits as in Formative Plumage.""",text,1,definitive basic,"blue, green",1,1,1,0,0,0,0,"""Present primarily Oct-Sep in North American populations. Head, neck, and upper chest uniformly black with faint bluish green gloss; white streak immediately below lower eyelid; back, scapulars, rump, and anterior median uppertail coverts plain grayish brown or brownish gray (similar to colors 119A and 119B); median anterior uppertail coverts sometimes edged white; lateral and posterior uppertail coverts white, the latter rarely with a few dusky spots or blotches. Lower chest, belly, undertail coverts, axillars, and underwing coverts white, the underwing coverts sometimes tipped with brownish gray, and the carpometacarpal region (wrist) spotted dusky. Inner primaries (p1-p4, less frequently p5, p5-p6, or p5-p7) with basal white areas, usually 25 mm or more in length, on their shafts and outer webs. Tips of upperwing median coverts, all exposed portions of greater coverts, and secondaries immediately distal to tertials immaculate white. More distal secondaries deep brownish gray with white on inner webs and basal part and distal edges of outer webs. Primaries and primary coverts dull black. Tail deep brownish gray becoming darker (sometimes nearly black) distally and white basally, the demarcation between white and dark of rectrices distinct (illustrated by Pyle 2008). Upperpart feathers, wing coverts, tertials, and rectrices all uniform in wear (all Basic), not showing molt limits as in Formative Plumage.""",text,,86,66.6,8.2,12.4,54,246.8,117.5,127,48,95.8,601.45,Dunning,NA,NO,NA,NA,Coastal,3,1,Carnivore,Aquatic predator,Terrestrial,-49.39,41.47,-1.39,-70.58,1471742.97
